status_id,created_at,screen_name,text,favorite_count,retweet_count,media_type,media_url,slug,human,human_count,type,race,race_confidence,gender,gender_confidence,comments,county,coder
1.20E+18,12/9/19 18:12,raleighpolice,"@ITBInsider We have made arrests in this incident. If anyone has additional information, please call @CrimeStoppersNC at 919-834-HELP https://t.co/qR8Y27D2li",4,0,photo,http://pbs.twimg.com/media/ELXT3T-X0AQ8vq7.jpg,ELXT3T-X0AQ8vq7.jpg,1,2,1,1,2,1,2,exact repeat,Raleigh,Webb
1.20E+18,12/8/19 18:17,raleighpolice,@YIMBYRaleigh We have made arrests in this incident. https://t.co/oT4gXbtYiq,4,0,photo,http://pbs.twimg.com/media/ELXVFgRWwAEe-Zv.jpg,ELXVFgRWwAEe-Zv.jpg,1,2,1,2,2,1,2,ADDED,Raleigh,Webb
1.20E+18,12/9/19 18:17,raleighpolice,@YIMBYRaleigh We have made arrests in this incident. https://t.co/oT4gXbtYiq,4,0,photo,http://pbs.twimg.com/media/ELXVFgRWwAEe-Zv.jpg,ELXVFgRWwAEe-Zv.jpg,1,2,1,1,2,1,2,exact repeat,Raleigh,Webb
1.20E+18,12/8/19 18:20,raleighpolice,"We have charged Arafat Atef Alzer and Dexter Jamal Williams in connection with the December 4th armed robbery of Royaleco Marketing at 2019 Progress St.
• Robbery with a Dangerous Weapon
• First Degree Kidnapping
• Conspiracy to Commit Robbery with Dangerous Weapon
#RPDpromise https://t.co/XkMC3itXma",18,2,photo,http://pbs.twimg.com/media/ELXVrMjXYAMMJjU.jpg,ELXVrMjXYAMMJjU.jpg,1,2,1,2,2,1,2,ADDED,Raleigh,Webb
1.20E+18,12/9/19 18:20,raleighpolice,"We have charged Arafat Atef Alzer and Dexter Jamal Williams in connection with the December 4th armed robbery of Royaleco Marketing at 2019 Progress St.
• Robbery with a Dangerous Weapon
• First Degree Kidnapping
• Conspiracy to Commit Robbery with Dangerous Weapon
#RPDpromise https://t.co/XkMC3itXma",18,2,photo,http://pbs.twimg.com/media/ELXVrMjXYAMMJjU.jpg,ELXVrMjXYAMMJjU.jpg,1,2,1,1,2,1,2,"1 black, 1 white",Raleigh,Webb
1.25E+18,4/5/20 15:08,raleighpolice,"Grubb and Birdsong have been transported to the Wake County Detention Center. 
#Raleigh #RPDpromise https://t.co/szB7fCm9WQ",5,0,photo,http://pbs.twimg.com/media/EU7e5AQXQAEDiuU.jpg,EU7e5AQXQAEDiuU.jpg,1,2,1,2,2,1,2,ADDED,Raleigh,Webb
1.25E+18,4/6/20 15:08,raleighpolice,"Grubb and Birdsong have been transported to the Wake County Detention Center. 
#Raleigh #RPDpromise https://t.co/szB7fCm9WQ",5,0,photo,http://pbs.twimg.com/media/EU7e5AQXQAEDiuU.jpg,EU7e5AQXQAEDiuU.jpg,1,2,1,3,2,1,2,"two mugshot images, potential repeat, 1 black, 1 hispanic",Raleigh,Webb
1.15E+18,##########,FayettevillePD,"| Crimestoppers Tip Leads to Multiple Felony Charges |

Rashawn Mahorn was charged with several felony drug offenses and a weapons offense after an anonymous #CrimeStoppers tip was submitted. The anonymous tipster is now eligible for a reward.

For more
https://t.co/W6NfXs1eke https://t.co/C6WiLB0Lbb",2,0,photo,http://pbs.twimg.com/media/D_H6P-kWkAEYIua.jpg,D_H6P-kWkAEYIua.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.15E+18,##########,FayettevillePD,"Marcus Guion is wanted for the homicide of Michael S. Beale, which took place on June 26th along Henry Street.

He is considered armed and dangerous. Call 911 if you see him.

Additional details --&gt; https://t.co/mbzW9r65Y6 https://t.co/cyTb2tFe4y",1,0,photo,http://pbs.twimg.com/media/D_S9xOMXsAAn5Ek.jpg,D_S9xOMXsAAn5Ek.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.15E+18,##########,FayettevillePD,"Jonathan Smith (40) has been arrested &amp; charged with 1st Degree Murder, Robbery with a Deadly Weapon, and Felony Conspiracy reference the homicide of Michael S. Beale. 

We are still looking for Marcus Guion (30). Call 911 /w info.

Additional Details --&gt; https://t.co/49Dq7BJ7nX https://t.co/vn7J2o5Rvl",4,5,photo,http://pbs.twimg.com/media/D_yPRGPW4AIPquk.jpg,D_yPRGPW4AIPquk.jpg,1,2,1,2,2,1,2,,Fayetteville,Webb
1.15E+18,##########,FayettevillePD,"Jonathan Smith (40) has been arrested &amp; charged with 1st Degree Murder, Robbery with a Deadly Weapon, and Felony Conspiracy reference the homicide of Michael S. Beale. 

We are still looking for Marcus Guion (30). Call 911 /w info.

Additional Details --&gt; https://t.co/49Dq7BJ7nX https://t.co/vn7J2o5Rvl",4,5,photo,http://pbs.twimg.com/media/D_yPRGPW4AIPquk.jpg,D_yPRGPW4AIPquk.jpg,1,2,1,2,2,1,2,,Fayetteville,Webb
,,FayettevillePD,"| Two Arrested for 50 Counts of Vandalism |

Jackie Booker Jr. (19) &amp;Richard Sumter (19) have been arrested &amp; charged with 50 counts of vandalism for shattering vehicle windows w/ pellet guns, primarily in &amp; around the Devonwood neighborhood.

Details --&gt; https://t.co/jDSLXp1S7j https://t.co/k0jXfC4Sud",12,3,photo,http://pbs.twimg.com/media/D0BQ4XPW0AAtQmm.png,D0BQ4XPW0AAtQmm.png,1,2,1,2,2,1,2,,Fayetteville,Webb
1.10E+18,##########,FayettevillePD,"| Two Arrested for 50 Counts of Vandalism |

Jackie Booker Jr. (19) &amp;Richard Sumter (19) have been arrested &amp; charged with 50 counts of vandalism for shattering vehicle windows w/ pellet guns, primarily in &amp; around the Devonwood neighborhood.

Details --&gt; https://t.co/jDSLXp1S7j https://t.co/k0jXfC4Sud",12,3,photo,http://pbs.twimg.com/media/D0BQ4XPW0AAtQmm.png,D0BQ4XPW0AAtQmm.png,1,2,1,2,2,1,2,,Fayetteville,Webb
1.11E+18,##########,FayettevillePD,"| Wanted Alert |

Richard A. Johnson (33 yoa) is wanted for Attempted Common Law Robbery. 

Have info? Call 911 immediately.

Additional info --&gt; https://t.co/k1zq8cGQyA https://t.co/B90ZHm9mc3",4,6,photo,http://pbs.twimg.com/media/D1uJM6aX0AEX-I9.jpg,D1uJM6aX0AEX-I9.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.11E+18,##########,FayettevillePD,"| Charges Upgraded Ref Fatal Motorcycle Crash on Yadkin Road |

Jasmyne Russell-Dicker (24), who was originally charged with DWI and Unsafe Movement Injuring a Motorcyclist has now been charged with Felony Death by Motor Vehicle.

Additional Info --&gt; https://t.co/sdd5uPcGPT https://t.co/CNIBkR9kiv",2,1,photo,http://pbs.twimg.com/media/D1uQVk9W0AACW8p.jpg,D1uQVk9W0AACW8p.jpg,1,1,1,2,2,2,2,,Fayetteville,Webb
1.11E+18,##########,FayettevillePD,"| Arrest Made in Bingham Drive Fatal Motorcycle Crash |

Wendy Sutton (28) has been arrested and charged with Felony Hit and Run, Death by Motor Vehicle, Driving with a Revoked License, and Unsafe Movement Injuring a Motorcyclist.

Additional Info --&gt; https://t.co/d43qASw635 https://t.co/KqZCAoARB1",3,5,photo,http://pbs.twimg.com/media/D1uT0OlXgAATLMO.jpg,D1uT0OlXgAATLMO.jpg,1,1,1,1,2,2,2,,Fayetteville,Webb
1.11E+18,##########,FayettevillePD,"Corbin Hunt is believed to have information about the homicide of Donald McNeill, which occurred on March 24, 2019 along Drake Street. He is not charged with a crime; Detectives simply need to speak to him. 

Det. Arnold 910.676.5793

Additional Info. --&gt; https://t.co/Z0tAsETHQ2 https://t.co/RfvM7bPGK8",2,2,photo,http://pbs.twimg.com/media/D21OnJ9XgAYq0nA.png,D21OnJ9XgAYq0nA.png,1,1,1,2,2,1,2,,Fayetteville,Webb
1.12E+18,##########,FayettevillePD,"| Arrest Made for Homicide of Ross Curry III |

Montez Lofton (19) has been charged with Accessory After the Fact of 1st Degree Murder. He is being held on a $500,000 secured bond. 

Additionals Arrests are expected to be forthcoming.

Details --&gt; https://t.co/2sV094HM00 https://t.co/YWbcqrvJ4F",4,1,photo,http://pbs.twimg.com/media/D4PPjqJU0AA3k0A.jpg,D4PPjqJU0AA3k0A.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.12E+18,##########,FayettevillePD,"| Homicide Arrest |

Detectives /w our Homicide Unit have charged &amp; arrested a second suspect for the homicide of Ross Curry III, which occurred Sunday. 

Amonte E. McDougald (18) has been arrested &amp; charged with 1st Degree Murder. 

Additional Details --&gt; https://t.co/66BizOwPbI https://t.co/oUVuumY1R4",4,2,photo,http://pbs.twimg.com/media/D4ZbZFxWsAE-zM7.jpg,D4ZbZFxWsAE-zM7.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.12E+18,##########,FayettevillePD,"| Crimestoppers Tip Leads to Arrest of NY Fugitive |

David Jones was wanted for Robbery and Parole Violation out of New York. We would like to thank the anonymous tipster for giving us the information to help make their neighborhood a better place to live! https://t.co/Nw9yYODeMW",13,1,photo,http://pbs.twimg.com/media/D5BrY_TWAAkXp_N.jpg,D5BrY_TWAAkXp_N.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.13E+18,##########,FayettevillePD,"Roger Lilly (54) has been charged and arrested in connection with yesterday's fatal hit &amp; run that occurred along Bragg Blvd. 

Charges: Death by Motor Vehicle, Felony Hit &amp; Run Causing Personal Injury (2 cts), Driving with a Revoked License, and Failure to Maintain Lane Control. https://t.co/64lhKWJo1a",7,3,photo,http://pbs.twimg.com/media/D6kDd6vW0AA4hzQ.jpg,D6kDd6vW0AA4hzQ.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.14E+18,##########,FayettevillePD,"| WANTED - 1st Degree Murder |

*Armed and Dangerous - Do NOT Approach*

#FayPD Homicide Detectives have obtained an arrest warrant for Maurice Terrell General for the homicide of Linwood Johnson Jr which occurred along the 200 block of Cumberland Street on Friday, June 14, 2019. https://t.co/9FGUWZztX5",1,5,photo,http://pbs.twimg.com/media/D9coAbxW4AEPiQA.jpg,D9coAbxW4AEPiQA.jpg,1,1,1,2,2,1,2,REPEAT,Fayetteville,Webb
1.14E+18,##########,FayettevillePD,"| SUSPECT ARRESTED FOR HOMICIDE |

#FayPD's Violent Criminal Apprehension Team (VCAT), Gang Unit, NCSBI, and Central and Cross Creek Community Empowerment Response Team’s (CERT) have arrested Maurice General (B/M, 37 y/o), who was wanted for the murder of Linwood Johnson Jr. https://t.co/w0orzVaAvt",8,3,photo,http://pbs.twimg.com/media/D9nMZ6aXYAAiWFM.jpg,D9nMZ6aXYAAiWFM.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.06E+18,##########,FayettevillePD,"Detectives are requesting the public’s assistance locating an individual believed to have information pertinent to the shooting of Kendrick McArthur, which occurred along Shaw Road Extension on Sunday, October 28, 2018.

Additional Details --&gt; https://t.co/5wd90uS0yz https://t.co/dcwUY3oSGR",4,5,photo,http://pbs.twimg.com/media/DrXBPPmXgAElkaY.jpg,DrXBPPmXgAElkaY.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.07E+18,##########,FayettevillePD,"Today we remember #FayPD Officer Roy Turner Jr., who was shot and killed in the line of duty on November 30, 2001. Our hearts are heavy today as we remember his life and his time on Earth. May he continue to rest in peace.

#NeverForgotten
#OneAgencyOneCommunityOneFamilyONE https://t.co/qmlCgaEdLN",35,7,photo,http://pbs.twimg.com/media/DtQNvX5W0AAHXMP.jpg,DtQNvX5W0AAHXMP.jpg,1,1,1,2,2,1,2,"Victim, police officer",Fayetteville,Webb
1.08E+18,##########,FayettevillePD,"| Suspect Arrested for 1990 Rape |

Wilbur D. McGill (54) has been arrested and charged with 1st Degree Rape, 1st Degree Kidnapping, Robbery with a Dangerous Weapon, Larceny of Motor Vehicle, and Possession of a Stolen Motor Vehicle.

Details --&gt; https://t.co/9LOLP2u0uz https://t.co/Pg1AxK9grJ",9,2,photo,http://pbs.twimg.com/media/DviH0doX0AAL9Yg.jpg,DviH0doX0AAL9Yg.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.09E+18,##########,FayettevillePD,"| WANTED | 

Antonio R. McReynolds 
-Black Male
-34 y/o
-5'11""
-235lbs

Wanted for cutting his ankle monitor. If you know his location call 911 immediately or submit a tip at www. https://t.co/jgc6gWbjEi https://t.co/inayEdLF71",6,6,photo,http://pbs.twimg.com/media/Dw-45epX0AECUY5.jpg,Dw-45epX0AECUY5.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.09E+18,##########,FayettevillePD,"| Additional Charges Filed for Serial Rapist Willie Mack | 

#FayPD Cold Case Sexual Assault Unit have charged Willie Mack for a cold case rape investigation that occurred in 1998. He was already in jail on other sex assault charges.

Find out more
-----&gt;
https://t.co/VVhn8mZgMi https://t.co/nWVKc5VJpx",6,1,photo,http://pbs.twimg.com/media/Dw-ug8RXQAEeaUK.jpg,Dw-ug8RXQAEeaUK.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.08E+18,##########,FayettevillePD,"| WANTED ALERT | 

Joshua Emery Noel (B/M, 29 years of age) is wanted by the Camden (SC) Police Department for Aggravated Assault. It is believed he is in the Fayetteville area. If you know Joshua's whereabouts submit an anonymous tip at https://t.co/bJBjhBHt3w https://t.co/sjHVOsrL79",4,3,photo,http://pbs.twimg.com/media/Dw6JITTWkAAd9Rz.jpg,Dw6JITTWkAAd9Rz.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.09E+18,##########,FayettevillePD,"Zhivargo Jenkins (41) has been arrested on 17 outstanding warrants. He was armed and dangerous and arrested without incident.

Details --&gt; https://t.co/W9X7dXyxAo https://t.co/IH9FWZEw2k",10,1,photo,http://pbs.twimg.com/media/Dw9Ijw7W0AEX3-7.jpg,Dw9Ijw7W0AEX3-7.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.08E+18,##########,FayettevillePD,"| Suspect Charged with Murder of Tyesha Williams |

Detectives charged William Enoch Thomas (B/M, 23), of the 200 block of Windsor Drive with 1st Degree Murder, 1st Degree Kidnapping, 1st Degree Rape, and Robbery With a Dangerous Weapon. 

https://t.co/AOPZzLprPt https://t.co/JM79JIKP4l",1,1,photo,http://pbs.twimg.com/media/Dway5cCUYAA7WlS.jpg,Dway5cCUYAA7WlS.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.08E+18,##########,FayettevillePD,"| WANTED: Armed &amp; Dangerous |

Zhivargo Jenkins (41) has 17 outstanding warrants/orders for arrest, including robbery and selling narcotics within 1000 feet of a school.

Details --&gt; https://t.co/zLDTtwOght https://t.co/YwKAKW76pV",3,8,photo,http://pbs.twimg.com/media/DwbJk-1W0AE6mj_.jpg,DwbJk-1W0AE6mj_.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.09E+18,##########,FayettevillePD,"| ROBBERY ALERT | 

Do you recognize either of these individuals responsible for a Robbery? 

The suspects were seen leaving in what appeared to be a red Dodge SUV.

If you have info contact Det. B. Bullard at (910) 703-1948 or submit a tip at https://t.co/jgc6gWbjEi https://t.co/t6v2qZgaH9",0,3,photo,http://pbs.twimg.com/media/DxdF_6gX4Agratf.jpg,DxdF_6gX4Agratf.jpg,1,1,1,6,2,3,2,,Fayetteville,Webb
1.09E+18,##########,FayettevillePD,"| Purse Snatching Arrest |

Randy Holmes Jr. (26)

A #FayPD #K9 Officer responded to the scene and initiated a K9 track. As a result of the K9 track, Holmes was located and taken into custody without incident.

Details --&gt; https://t.co/sqVcURmb29 https://t.co/c2Kyhta9WC",14,4,photo,http://pbs.twimg.com/media/DxEGrLzU0AArwD-.jpg,DxEGrLzU0AArwD-.jpg,1,1,1,1,2,1,2,,Fayetteville,Webb
1.09E+18,##########,FayettevillePD,"| Two Arrested for Trafficking Heroin |

Officers seized a revolver and over 95 grams of heroin during a crash investigation. As a result, two were arrested and charged.

Additional Details --&gt; https://t.co/GOENVmJl2a https://t.co/DtING9xK8L",2,0,photo,http://pbs.twimg.com/media/Dyz4nBdX0AMzOxc.jpg,Dyz4nBdX0AMzOxc.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.10E+18,##########,FayettevillePD,"Human Trafficking Investigation Results in the arrest of James McEachern Jr (B/M 32 y/o) of Fayetteville. He has been charged with 8 different felony crimes. His arrest is part of an ongoing investigation by our #HumanTrafficking unit. 

To learn more --&gt;
https://t.co/9DGwFP77Yx https://t.co/2CkJBtmxZC",4,0,photo,http://pbs.twimg.com/media/DzOWP2vW0AAQVi3.jpg,DzOWP2vW0AAQVi3.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.10E+18,##########,FayettevillePD,"| Arrest Made in Shooting Investigation |

Michael Lamar James (B/M 33 y/o) has been charged with five felony crimes to include Att. 1st Degree Murder for his involvement with a shooting which occurred this past Sunday.

To learn more --&gt; https://t.co/CECv7iLa58 https://t.co/mDmaRtyNxr",4,2,photo,http://pbs.twimg.com/media/DzTed-dX0AAjFMZ.jpg,DzTed-dX0AAjFMZ.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.39E+18,##########,FayettevillePD,"🚨UPDATE: Victim: Kelia Horton (B/F, 22), an active duty soldier at Ft. Bragg. Her NOK has been notified. 
Suspect: Tiara Vinson (B/F, 26), an active duty soldier Ft. Bragg charged with 1st Deg. Murder &amp; Disch. a Firearm into Occ. Vehicle. She received no bond, at CCJ. 🚨 https://t.co/QuJ96g7SNe",4,3,photo,http://pbs.twimg.com/media/E04VCCjX0AA99YO.jpg,E04VCCjX0AA99YO.jpg,1,1,1,2,2,2,2,,Fayetteville,Webb
1.39E+18,##########,FayettevillePD,"🚨 UPDATE 🚨
After his images were released, the suspect, Diamonte McDougald (B/M, 18) of Meadowsweet Dr. made contact with the case detective. McDougald was arrested for Assault with a Deadly Weapon Inflicting Serious Injury on May 4th, 2021; he received a 50,000 secured bond. https://t.co/pvB2qlVkoF",3,0,photo,http://pbs.twimg.com/media/E0tYbeAXEAExm0z.jpg,E0tYbeAXEAExm0z.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.40E+18,##########,FayettevillePD,"|Homicide Update|
Detectives have arrested suspects in the shooting death of Eric Robinson on Osceola Dr.
Tyliek Gillespie (B/M, 16) &amp; Laticia Ramon Brown (B/F, 28) were charged with 1st Deg. Murder &amp; Conspiracy. 
This case is still open with additional suspects being developed.. https://t.co/8VgA6XrZoo",5,5,photo,http://pbs.twimg.com/media/E2cE-QmWEAIsiop.jpg,E2cE-QmWEAIsiop.jpg,1,1,1,2,2,2,2,,Fayetteville,Webb
1.41E+18,##########,FayettevillePD,"|Wanted Alert|
Norman Helton is wanted. Helton continues to commit armed carjackings throughout the city. Today he fled police in a grey/silver ext. cab F150; hit several vehicles; front of truck damaged. Det M. Waters (910) 635-4978 or Crimestoppers at https://t.co/jgc6gWbjEi https://t.co/qTsvXTHO6B",1,6,photo,http://pbs.twimg.com/media/E4C5Q5iWEAIMO0m.jpg,E4C5Q5iWEAIMO0m.jpg,1,1,1,1,2,1,2,,Fayetteville,Webb
1.41E+18,##########,FayettevillePD,"🚨Homicide UPDATE🚨
Suspect arrested for homicide of Justin Jackson along Milton Dr.
Calvin Wayne Locklear (I/M, 32) charged with 1st Deg Murder, Att. 1st Deg Murder, Assault w/ intent to Kill, 1st Deg Kidnapping, Att. Robbery, Conspiracy, and Poss. of Firearm by Felon (no bond) https://t.co/imHlFuMqyc",7,1,photo,http://pbs.twimg.com/media/E4qlP9qXMAUtqVi.jpg,E4qlP9qXMAUtqVi.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.41E+18,##########,FayettevillePD,"|Homicide Update|
Person/Vehicle of Interest ref. Truth Ct:
Ivora Mannley Ford (B/M, 22) is believed to have info. He has NOT been charged.
Vehicle: '00-'03 gold/champagne Cadillac Deville seen in the area of the shooting. 
Send tips to Crimestoppers at  https://t.co/jgc6gWbjEi. https://t.co/qOmUtCjCob",7,3,photo,http://pbs.twimg.com/media/E55YkwIXIAApZ0l.png,E55YkwIXIAApZ0l.png,1,1,1,2,2,1,2,,Fayetteville,Webb
1.41E+18,7/4/21 1:50,FayettevillePD,"|WANTED|
#FayPD Homicide detectives are still looking for MYSHON JACKSON (B/M, 20). He has First Degree Murder warrants for his involvement in the death of Omar White on February 9th, 2021. Submit anonymous tips to Crimestoppers at https://t.co/jgc6gWbjEi You could receive CASH! https://t.co/4r6kEvPv9c",4,4,photo,http://pbs.twimg.com/media/E5aqHpyWQAYAK1G.png,E5aqHpyWQAYAK1G.png,1,1,1,2,2,1,2,,Fayetteville,Webb
1.41E+18,##########,FayettevillePD,"🚨UPDATE: Homicide Investigation🚨
Detectives made an arrest in the Robbery/Homicide of Jerry Smothers.
Dahsir Welch (B/M, 22), charged with 1st Deg Murder, Robbery w/ a Dangerous Weapon, Larceny of Vehicle, &amp; Poss. of Stolen Vehicle. He received no bond. https://t.co/SYrnNCHtgu",6,2,photo,http://pbs.twimg.com/media/E5E9O4MXMAA8qR_.jpg,E5E9O4MXMAA8qR_.jpg,1,1,1,2,2,1,2,,Fayetteville,Webb
1.43E+18,##########,FayettevillePD,"#FayPD Detectives need assistance locating the next of kin of Winfried Dubay who passed away at Highsmith Rainey Hospital on 8-17-21.

Anyone with information on the next of kin of Mr. Dubay is asked to contact Detective J. Olsen at (910) 709-1958 https://t.co/iTGZOGAIjZ",2,2,photo,http://pbs.twimg.com/media/E9PYcnoWUAIHclE.png,E9PYcnoWUAIHclE.png,1,1,1,1,2,1,2,,Fayetteville,Webb
1.15E+18,##########,FayettevillePD,"Do you recognize these suspects?

Our Robbery Detectives are investigating a Bank Robbery of the @WellsFargo on Morganton Rd which occurred at 10:15 am this morning. 

Detectives believe Demitrius Alston has information about the robbery. 

For more -&gt; https://t.co/5M8KTSLdu3 https://t.co/uAXTgG7AJr",4,7,photo,http://pbs.twimg.com/media/EAbShIAX4AAWcdG.png,EAbShIAX4AAWcdG.png,1,1,1,2,2,1,2,,Fayetteville,Webb
1.27E+18,##########,FayettevillePD,"| #FayPD Most Wanted |
👀 Fayetteville PD #mostwanted 06.11.20 👀

Submit anonymous tips to Fayetteville / Cumberland County CrimeStoppers at https://t.co/bJBjhBZ4s6 or the free ""P3 tips"" app on your mobile device! 💲💲You may be entitled to a CASH reward 💲💲 https://t.co/hr7UIWzTIo",7,5,photo,http://pbs.twimg.com/media/EaO1zm3XYAApSop.jpg,EaO1zm3XYAApSop.jpg,1,6,1,2,2,1,2,"ADDED, REPEAT",Fayetteville,Webb
1.27E+18,##########,FayettevillePD,"| #FayPD Most Wanted |
👀 Fayetteville PD #mostwanted 06.11.20 👀

Submit anonymous tips to Fayetteville / Cumberland County CrimeStoppers at https://t.co/bJBjhBZ4s6 or the free ""P3 tips"" app on your mobile device! 💲💲You may be entitled to a CASH reward 💲💲 https://t.co/hr7UIWzTIo",7,5,photo,http://pbs.twimg.com/media/EaO1zm3XYAApSop.jpg,EaO1zm3XYAApSop.jpg,1,6,1,3,2,1,2,"ADDED, REPEAT",Fayetteville,Webb
